Date,Price,Open,High,Low,Vol.,Change %
5/25/2021,28.65,29,29,28.65,7.14M,-1.21%
5/24/2021,29,29.25,29,29,3.60M,-0.85%
5/21/2021,29.25,29.5,29.35,29,8.61M,-0.85%
5/20/2021,29.5,29.35,29.8,29.45,11.94M,0.51%
5/19/2021,29.35,29.5,29.5,29.35,1.99M,-0.51%
5/18/2021,29.5,29.5,29.5,29.5,1.18M,0.00%
5/17/2021,29.5,30,30,29.5,7.84M,-1.67%
5/14/2021,30,29.55,30,29.5,11.19M,1.52%
5/11/2021,29.55,30,30,29.55,7.96M,-1.50%
5/10/2021,30,29.25,30.3,29.4,11.46M,2.56%
5/7/2021,29.25,29,29.35,29,11.90M,0.86%
5/6/2021,29,29,29.55,29,14.38M,0.00%
5/5/2021,29,30.1,29.9,28.9,15.95M,-3.65%
5/4/2021,30.1,30.1,30.1,29.65,15.94M,0.00%
4/30/2021,30.1,30.05,30.1,30.05,5.65M,0.17%
4/29/2021,30.05,31,30.05,30.05,1.03M,-3.06%
4/28/2021,31,31.15,31.15,31,2.21M,-0.48%
4/27/2021,31.15,31.3,31.3,31.05,15.89M,-0.48%
4/26/2021,31.3,31.2,31.3,31.2,16.44M,0.32%
4/23/2021,31.2,31.3,31.25,31,42.67M,-0.32%
4/22/2021,31.3,31.45,31.45,30.55,37.29M,0.16%
4/21/2021,31.25,30,31.25,30.05,13.68M,4.17%
4/20/2021,30,29.5,30.45,29.9,22.76M,1.69%
4/19/2021,29.5,29.15,29.5,29.3,12.76M,1.20%
4/16/2021,29.15,28.75,29.15,28.8,33.47M,1.39%
4/15/2021,28.75,28.8,28.8,28.75,12.25M,-0.17%
4/14/2021,28.8,28.95,28.95,28.7,8.70M,-0.52%
4/13/2021,28.95,28.9,29,28.9,32.83M,0.17%
4/12/2021,28.9,28.9,28.9,28.85,4.17M,0.00%
4/9/2021,28.9,28.75,29,28.9,9.23M,0.52%
4/8/2021,28.75,28,28.8,28.55,20.50M,2.68%
4/7/2021,28,28.95,28.95,28,29.21M,-3.28%
4/6/2021,28.95,29.95,29.1,28.5,11.70M,-3.34%
4/1/2021,29.95,30.15,30.2,29.8,9.65M,-8.83%
3/31/2021,32.85,33,33,32.5,10.71M,-0.45%
3/30/2021,33,33,33,32.9,28.97M,0.30%
3/29/2021,32.9,31.55,33,31.95,230.37M,4.28%
3/26/2021,31.55,31.15,31.55,31.2,19.79M,1.28%
3/25/2021,31.15,31,31.25,31,19.28M,0.48%
3/24/2021,31,31.05,31.2,31,72.62M,-0.16%
3/23/2021,31.05,31,31.3,30.95,26.83M,0.16%
3/22/2021,31,31,31.5,30.95,36.13M,0.00%
3/19/2021,31,29.8,31.45,30.8,39.39M,4.03%
3/18/2021,29.8,28,30,28.5,122.18M,6.43%
3/17/2021,28,28.5,28.2,27.85,34.20M,-1.75%
3/16/2021,28.5,29.95,29,28.5,16.33M,-4.84%
3/15/2021,29.95,30.75,30.8,29.8,4.16M,-2.60%
3/12/2021,30.75,30.95,30.85,30.7,30.97M,-0.65%
3/11/2021,30.95,30.7,31,30.9,8.13M,0.81%
3/10/2021,30.7,30,31.1,30,34.34M,-0.97%
3/9/2021,31,31.05,31.1,30,11.08M,-0.16%
3/8/2021,31.05,31,31.05,30.8,4.69M,0.16%
3/5/2021,31,31.5,31.05,30.9,20.83M,-1.59%
3/4/2021,31.5,31.7,31.8,31.05,15.50M,-0.63%
3/3/2021,31.7,31.5,31.95,31.65,28.99M,0.63%
3/2/2021,31.5,31,31.5,30.9,7.69M,1.61%
3/1/2021,31,31,31,30.9,4.10M,0.00%
2/26/2021,31,31.05,31.1,31,9.02M,-0.16%
2/25/2021,31.05,31.05,31.45,31,15.40M,0.00%
2/24/2021,31.05,30.75,31.8,30.95,48.80M,0.98%
2/23/2021,30.75,30.5,30.8,30.4,16.61M,0.82%
2/22/2021,30.5,30.3,30.8,30.3,26.85M,0.33%
2/19/2021,30.4,30.3,30.5,30.4,11.45M,0.33%
2/18/2021,30.3,30.9,30.95,30,35.43M,-1.94%
2/17/2021,30.9,30.9,32,30.9,16.53M,0.00%
2/16/2021,30.9,30.8,31,30.75,46.16M,0.32%
2/15/2021,30.8,30.35,30.95,30.6,12.47M,1.48%
2/12/2021,30.35,30.55,30.65,30.2,42.06M,-0.65%
2/11/2021,30.55,32.2,31.25,30.3,18.92M,-5.12%
2/10/2021,32.2,32.7,32.65,32.2,35.98M,-1.53%
2/9/2021,32.7,32.85,32.95,32.65,7.60M,-0.46%
2/8/2021,32.85,36,33.1,32.85,2.97M,-8.75%
2/5/2021,36,33,36,32.5,24.00M,9.09%
2/4/2021,33,33.05,33.65,33,87.21M,-0.15%
2/3/2021,33.05,33.75,33.6,33,60.67M,-2.07%
2/2/2021,33.75,34.5,34.25,33.5,11.32M,-2.17%
2/1/2021,34.5,34.5,34.5,34.45,22.58M,0.00%
1/29/2021,34.5,34,34.95,34.4,20.50M,1.47%
1/28/2021,34,33.2,34.5,33.2,21.17M,2.41%
1/27/2021,33.2,33.15,33.25,33.15,27.16M,0.15%
1/26/2021,33.15,33.1,33.3,33.1,13.23M,0.15%
1/25/2021,33.1,33.1,33.15,33.1,7.22M,0.00%
1/22/2021,33.1,33,33.15,33,20.52M,0.30%
1/21/2021,33,33.05,33.05,32.9,62.05M,-0.15%
1/20/2021,33.05,33.75,33.7,33,24.01M,-2.07%
1/19/2021,33.75,33.65,33.75,33.65,10.36M,0.30%
1/18/2021,33.65,33.05,34.3,33.15,12.53M,1.82%
1/15/2021,33.05,33,33.1,33,38.62M,0.15%
1/14/2021,33,32.4,33.1,32.35,68.99M,1.85%
1/13/2021,32.4,32.5,32.6,32.4,18.25M,-0.31%
1/12/2021,32.5,32.85,32.85,32.5,9.76M,-1.07%
1/11/2021,32.85,33,33.1,32.65,9.59M,-0.45%
1/8/2021,33,33,33,32.9,24.89M,0.00%
1/7/2021,33,32.5,33,33,9.55M,1.54%
1/6/2021,32.5,32.55,33,32.45,10.49M,-0.15%
1/5/2021,32.55,33.5,33.5,32.55,12.86M,-2.84%
1/4/2021,33.5,32.35,33.5,33.1,5.71M,3.55%
12/31/2020,32.35,32.5,32.6,32.35,5.94M,-0.46%
12/30/2020,32.5,32.7,32.7,32.5,10.42M,-0.61%
12/29/2020,32.7,32.8,32.8,32.7,7.03M,-0.30%
12/24/2020,32.8,33,33,32.8,59.18M,-0.61%
12/23/2020,33,33,33.05,32.95,9.29M,0.00%
12/22/2020,33,33.5,33,33,38.22M,-1.49%
12/21/2020,33.5,33.75,33.75,33.4,11.09M,-0.74%
12/18/2020,33.75,33.75,33.8,33.75,23.43M,0.00%
12/17/2020,33.75,33.95,34,33.5,9.20M,-0.59%
12/16/2020,33.95,33.55,33.95,33.85,2.81M,1.19%
12/15/2020,33.55,33,33.6,33.5,5.59M,1.67%
12/14/2020,33,32.9,33,31.5,19.17M,0.30%
12/11/2020,32.9,32.35,33,31.95,4.69M,1.70%
12/10/2020,32.35,33.15,33.15,31.4,87.02M,-2.41%
12/9/2020,33.15,33.15,33.15,33.1,32.66M,0.00%
12/8/2020,33.15,33.15,33.15,33,9.73M,0.00%
12/7/2020,33.15,33.25,33.3,33.15,9.12M,-0.30%
12/4/2020,33.25,33.6,33.6,33.25,2.24M,-1.04%
12/3/2020,33.6,34.1,34.1,33.6,6.66M,-1.47%
12/2/2020,34.1,35,34.3,34,39.00M,-2.57%
12/1/2020,35,33.2,36.5,34.15,24.06M,5.42%
11/30/2020,33.2,35,34.7,33.2,13.57M,-5.14%
11/27/2020,35,35.4,35.3,34.5,7.43M,-1.13%
11/26/2020,35.4,34.5,35.4,35,6.88M,2.61%
11/25/2020,34.5,34.1,34.8,34.3,22.21M,1.17%
11/24/2020,34.1,34.05,34.2,34,30.00M,0.15%
11/23/2020,34.05,35.35,35.35,34,37.10M,-3.68%
11/20/2020,35.35,35.8,35.6,34.15,5.69M,-1.26%
11/19/2020,35.8,37,36.25,35.8,5.86M,-3.24%
11/18/2020,37,37,37.6,37,70.68M,0.00%
11/17/2020,37,36,38,34.1,21.76M,2.78%
11/16/2020,36,36.4,36.25,35.1,32.22M,-1.10%
11/13/2020,36.4,38.2,38,35.5,56.02M,-4.71%
11/12/2020,38.2,36,38.45,35,49.67M,6.11%
11/11/2020,36,34.5,36,34.5,34.17M,2.86%
11/10/2020,35,35.25,35.25,34.2,34.81M,-0.71%
11/9/2020,35.25,33.5,36.3,33.25,21.73M,5.22%
11/6/2020,33.5,32.3,33.5,32.5,10.52M,3.72%
11/5/2020,32.3,32.1,32.5,32.1,15.67M,0.62%
11/4/2020,32.1,32,32.2,32,3.91M,0.31%
11/3/2020,32,32.5,32.05,31.9,18.90M,-1.54%
11/2/2020,32.5,32.5,32.5,31.5,12.19M,0.00%
10/30/2020,32.5,31.25,32.5,31.9,56.22M,4.00%
10/28/2020,31.25,31.25,31.35,31.1,12.61M,0.00%
10/27/2020,31.25,30.65,31.25,31,8.25M,1.96%
10/26/2020,30.65,30.45,30.75,30.5,56.79M,0.66%
10/23/2020,30.45,30,30.45,30,76.50M,1.50%
10/22/2020,30,30,30.4,29.85,77.84M,0.00%
10/21/2020,30,29.5,30.4,28.75,38.20M,-1.32%
10/20/2020,30.4,30.8,31,30.25,15.46M,-1.30%
10/19/2020,30.8,30.35,30.95,30.5,26.89M,1.48%
10/16/2020,30.35,29.5,30.6,29.15,21.59M,2.88%
10/15/2020,29.5,30,29.9,29.5,62.19M,-1.67%
10/14/2020,30,29.55,30,29.85,25.12M,1.52%
10/13/2020,29.55,30.3,30.4,29.5,100.31M,-2.48%
10/12/2020,30.3,30.4,30.5,30.25,65.48M,-0.33%
10/9/2020,30.4,32,32.05,30.4,32.62M,-5.00%
10/8/2020,32,31,32,30.05,18.29M,3.23%
10/7/2020,31,31.5,33,30,76.16M,-1.59%
10/6/2020,31.5,29.7,31.5,29.7,40.06M,6.06%
10/5/2020,29.7,29,29.8,29.45,36.31M,2.41%
10/2/2020,29,28.05,29,28,20.26M,3.39%
9/30/2020,28.05,27.05,28.5,27.3,10.80M,3.70%
9/29/2020,27.05,27,27.3,26.95,16.53M,0.19%
9/28/2020,27,27,27.2,27,14.66M,0.00%
9/25/2020,27,26,27.2,26.3,7.94M,3.85%
9/24/2020,26,25.5,26.5,25.95,51.73M,1.96%
9/23/2020,25.5,25.4,26,25.45,19.08M,0.39%
9/22/2020,25.4,25.4,25.45,25.35,20.33M,0.00%
9/21/2020,25.4,25.35,25.4,25.25,5.60M,0.20%
9/18/2020,25.35,25,25.35,25,4.79M,1.40%
9/17/2020,25,24.95,25.05,24.9,20.29M,0.20%
9/16/2020,24.95,24.85,25,24.8,4.66M,-0.80%
9/15/2020,25.15,25.1,25.15,25,46.29M,0.20%
9/14/2020,25.1,25,25.15,25,29.56M,0.40%
9/11/2020,25,24.75,25,24.8,6.70M,1.01%
9/10/2020,24.75,24.3,24.8,24.25,9.03M,1.85%
9/9/2020,24.3,24.3,24.55,24.1,24.89M,0.00%
9/8/2020,24.3,25.9,25.9,24.3,8.18M,-6.18%
9/7/2020,25.9,26.55,26.7,25.9,7.15M,-2.45%
9/4/2020,26.55,25.7,26.9,26,24.38M,3.31%
9/3/2020,25.7,25.65,25.7,25.65,6.50M,0.19%
9/2/2020,25.65,25.6,25.65,25.4,5.67M,0.20%
9/1/2020,25.6,25.5,25.75,25.5,10.92M,0.39%
8/31/2020,25.5,25.4,25.55,25.45,10.04M,0.39%
8/28/2020,25.4,25.2,25.4,25.25,5.18M,0.79%
8/27/2020,25.2,25.05,25.2,25.05,3.52M,0.60%
8/26/2020,25.05,25,25.05,25,6.37M,0.20%
8/25/2020,25,25.2,25.15,25,4.81M,-0.79%
8/24/2020,25.2,25.1,25.3,24,12.93M,0.40%
8/21/2020,25.1,25.25,25.8,25,16.15M,-0.59%
8/20/2020,25.25,25.2,25.25,25.2,29.94M,0.20%
8/19/2020,25.2,24.9,25.25,24.95,8.03M,1.20%
8/18/2020,24.9,24.85,24.9,24.75,35.29M,0.20%
8/17/2020,24.85,24.9,24.85,24.8,19.03M,-0.20%
8/14/2020,24.9,24.8,24.9,24.8,41.76M,0.40%
8/13/2020,24.8,24.85,24.85,24.8,12.53M,-0.20%
8/12/2020,24.85,24.8,24.9,24.8,66.25M,0.20%
8/11/2020,24.8,24.55,24.85,24.45,25.28M,1.02%
8/10/2020,24.55,24.35,24.8,24.4,13.98M,0.82%
8/7/2020,24.35,23.75,24.45,23.8,27.17M,2.53%
8/6/2020,23.75,23.6,23.8,23.7,13.16M,0.64%
8/5/2020,23.6,23.15,23.65,23.2,9.09M,1.94%
8/4/2020,23.15,22.85,23.15,22.95,7.61M,1.31%
8/3/2020,22.85,22.5,22.95,22.5,18.17M,1.56%
7/29/2020,22.5,22.6,22.55,22.5,10.87M,-0.44%
7/28/2020,22.6,23.3,22.6,22.4,8.45M,-3.00%
7/27/2020,23.3,21.65,23.3,21.8,8.98M,7.62%
7/24/2020,21.65,21.5,21.75,21.6,5.66M,0.70%
7/23/2020,21.5,21.55,21.6,21.5,11.67M,-0.23%
7/22/2020,21.55,21.5,21.65,21.5,9.51M,0.23%
7/21/2020,21.5,21.5,21.8,21.5,14.40M,0.00%
7/20/2020,21.5,21.5,21.75,21.5,36.97M,0.00%
7/17/2020,21.5,22,22,21.4,7.24M,-2.27%
7/16/2020,22,21.5,22,21.8,3.89M,2.33%
7/15/2020,21.5,21.3,21.5,21.3,7.14M,0.94%
7/14/2020,21.3,22,21.95,21,10.40M,-3.18%
7/13/2020,22,22.45,22.35,21.9,9.75M,-2.00%
7/10/2020,22.45,22.75,22.7,22.3,4.60M,-1.32%
7/9/2020,22.75,22.5,22.85,22.5,23.58M,1.11%
7/8/2020,22.5,21.05,22.5,21.5,18.17M,6.89%
7/7/2020,21.05,21,21.05,20.95,19.72M,0.24%
7/6/2020,21,20.8,21.5,20.95,60.47M,0.96%
7/3/2020,20.8,20.7,21,20.6,29.15M,0.48%
7/2/2020,20.7,21.85,21.6,20.7,21.09M,-5.26%
7/1/2020,21.85,22.05,22.05,21.8,7.21M,-0.91%
6/30/2020,22.05,22.35,22.4,22.05,5.06M,-1.34%
6/29/2020,22.35,22.7,22.6,22.35,17.83M,-1.54%
6/26/2020,22.7,22.7,22.75,22.7,38.31M,0.00%
6/25/2020,22.7,22.7,22.75,22.55,5.08M,0.00%
6/24/2020,22.7,22.75,22.9,22.7,4.46M,-0.22%
6/23/2020,22.75,22.75,22.8,22.55,11.17M,0.00%
6/22/2020,22.75,23.15,23.15,22.75,11.35M,-1.73%
6/19/2020,23.15,23.1,23.4,23,12.12M,0.22%
6/18/2020,23.1,23,24.35,23.1,29.40M,0.43%
6/17/2020,23,23.6,23.6,23,43.67M,-2.54%
6/16/2020,23.6,23.6,23.9,23.5,11.52M,0.00%
6/15/2020,23.6,24,24,23.5,14.38M,-1.67%
6/11/2020,24,24.2,25,24,81.21M,-0.83%
6/10/2020,24.2,24.05,24.3,24.05,69.41M,0.62%
6/9/2020,24.05,24.1,24.25,24.05,7.06M,-0.21%
6/8/2020,24.1,23.9,24.9,23.9,22.88M,0.84%
6/5/2020,23.9,24.5,24.2,23.9,17.16M,-2.45%
6/4/2020,24.5,25,25.1,24.5,18.74M,-2.00%
6/3/2020,25,25.1,25.15,24.9,42.40M,-0.40%
6/2/2020,25.1,24.55,25.3,24.85,40.45M,2.24%
6/1/2020,24.55,24,24.6,24.5,36.17M,2.29%
5/29/2020,24,24.4,24.6,24,36.95M,-1.64%
5/28/2020,24.4,24.85,25,24.2,23.49M,-1.81%
5/27/2020,24.85,23.75,25.1,23.75,62.69M,4.63%
5/22/2020,23.75,24,23.9,23.5,11.88M,-1.04%
5/21/2020,24,23.85,24,23.8,32.00M,0.63%
5/20/2020,23.85,23.3,24.1,23.4,31.07M,2.36%
5/19/2020,23.3,22.75,23.55,22.9,41.89M,2.42%
5/18/2020,22.75,22.5,22.8,22.5,15.27M,1.11%
5/15/2020,22.5,22,22.6,22.45,29.82M,2.27%
5/14/2020,22,21.45,22,21.6,24.62M,2.56%
5/13/2020,21.45,21,21.45,21,1.87M,2.14%
5/12/2020,21,21,21.4,21,14.97M,0.00%
5/11/2020,21,21.95,21.95,21,27.69M,-4.33%
5/8/2020,21.95,22.5,23,21.95,27.16M,-2.44%
5/7/2020,22.5,22.95,22.6,21.9,54.88M,-1.96%
5/6/2020,22.95,21,23.1,21.95,45.88M,9.29%
5/5/2020,21,21,21.05,20.95,54.29M,0.00%
5/4/2020,21,21,21,20.95,44.53M,0.00%
4/30/2020,21,21.1,21.1,21,36.13M,-0.47%
4/29/2020,21.1,21,21.25,21,22.33M,0.48%
4/28/2020,21,20.5,21,20,19.07M,5.00%
4/27/2020,20,19.3,20,19.1,11.75M,3.63%
4/24/2020,19.3,18.9,19.3,18.9,51.40M,2.12%
4/23/2020,18.9,18.6,19,18.9,13.56M,1.61%
4/22/2020,18.6,18.35,19.05,18.5,25.77M,1.36%
4/21/2020,18.35,19.9,19.5,18.35,24.44M,-7.79%
4/20/2020,19.9,20.8,21,19.9,51.79M,-4.33%
4/17/2020,20.8,20.5,21.35,20.65,32.85M,1.46%
4/16/2020,20.5,21.9,21.6,20.1,26.28M,-6.39%
4/15/2020,21.9,20.45,21.9,20.45,36.77M,7.09%
4/14/2020,20.45,18.85,20.6,19,19.66M,8.49%
4/9/2020,18.85,18.3,19,18.6,31.62M,3.01%
4/8/2020,18.3,18,18.4,18,102.24M,1.67%
4/7/2020,18,17.85,18.15,18,161.05M,0.84%
4/6/2020,17.85,17.6,18.3,17.85,55.66M,1.42%
4/3/2020,17.6,17.3,18.05,17.3,43.56M,1.73%
4/2/2020,17.3,17.55,17.7,17.25,34.18M,-1.42%
4/1/2020,17.55,17.7,17.85,17.5,22.25M,-0.85%
3/31/2020,17.7,17.9,18,17.7,16.87M,-1.12%
3/30/2020,17.9,18.45,18.05,17.85,15.80M,-2.98%
3/27/2020,18.45,18,19.5,18.45,54.27M,2.50%
3/26/2020,18,17.1,18,17.4,7.77M,5.26%
3/25/2020,17.1,16.9,17.5,16.95,49.68M,1.18%
3/24/2020,16.9,16.75,18,16.7,78.90M,0.90%
3/23/2020,16.75,18.6,17.05,16.75,63.27M,-9.95%
3/20/2020,18.6,18.3,18.6,17.9,35.72M,1.64%
3/19/2020,18.3,18.4,18.5,17.55,100.71M,-12.44%
3/18/2020,20.9,20,20.9,19.35,177.75M,6.63%
3/17/2020,19.6,19,19.75,19.45,131.06M,3.16%
3/16/2020,19,19,19.5,18.9,137.23M,0.00%
3/13/2020,19,18.1,19.2,18,162.15M,4.97%
3/12/2020,18.1,19.9,19.8,18,62.18M,-9.05%
3/11/2020,19.9,18,20,18,385.18M,-0.25%
3/10/2020,19.95,19.95,19.95,19.95,54.52M,-9.93%
3/9/2020,22.15,22.15,22.15,22.15,15.21M,-9.96%
3/6/2020,24.6,24.9,24.85,24.3,43.95M,-1.20%
3/5/2020,24.9,24.6,25.7,24.8,75.79M,1.22%
3/4/2020,24.6,24.5,25,24.6,24.83M,0.41%
3/3/2020,24.5,22.7,24.9,23.5,83.13M,7.93%
3/2/2020,22.7,23.8,23.8,22.5,93.69M,-4.62%
2/28/2020,23.8,26.4,25,23.8,96.01M,-9.85%
2/27/2020,26.4,27,27,26.4,35.62M,-2.22%
2/26/2020,27,26.8,27.05,27,6.79M,0.75%
2/25/2020,26.8,26.9,27,26.8,38.74M,-0.37%
2/24/2020,26.9,27.95,28.3,26.9,177.13M,-3.76%
2/21/2020,27.95,28,29,27.95,9.11M,-0.18%
2/20/2020,28,28.4,29,27.6,56.30M,-1.41%
2/19/2020,28.4,28.85,28.55,28.4,79.35M,-1.56%
2/18/2020,28.85,29,29,28.85,17.07M,-0.52%
2/17/2020,29,29.9,29.9,29,12.42M,-3.01%
2/14/2020,29.9,30.85,30,29.9,1.78M,-3.08%
2/13/2020,30.85,29,30.85,29.5,2.52M,6.38%
2/12/2020,29,29,29.1,29,46.05M,0.00%
2/11/2020,29,29.3,29.5,29,41.43M,-1.02%
2/10/2020,29.3,29.5,29.3,29.3,2.69M,-0.68%
2/7/2020,29.5,30,30.8,29.5,76.80M,-1.67%
2/6/2020,30,29.1,31,30,5.27M,3.09%
2/5/2020,29.1,29,29.4,29,13.62M,0.34%
2/4/2020,29,29.4,29,29,13.27M,-1.36%
2/3/2020,29.4,30,29.5,29,35.82M,-2.00%
1/31/2020,30,31,30.7,30,26.30M,-3.23%
1/30/2020,31,30.1,31,30,75.73M,2.99%
1/29/2020,30.1,31,30.65,30,24.34M,-2.90%
1/28/2020,31,32.1,31.1,30.5,15.12M,-3.43%
1/27/2020,32.1,32.1,32.2,32.1,26.67M,0.00%
1/24/2020,32.1,32.1,32.2,32.1,34.31M,0.00%
1/23/2020,32.1,32.2,32.35,32.1,15.99M,-0.31%
1/22/2020,32.2,32.2,32.4,32.1,26.46M,0.00%
1/21/2020,32.2,34,33.85,32.2,9.36M,-5.29%
1/20/2020,34,33.5,34.4,33.5,33.60M,1.49%
1/17/2020,33.5,32.35,33.5,32.25,12.59M,3.55%
1/16/2020,32.35,31.8,32.6,31.8,17.21M,1.73%
1/15/2020,31.8,31.6,31.8,31.7,6.06M,0.63%
1/14/2020,31.6,31.5,31.6,31.5,15.72M,0.32%
1/13/2020,31.5,31.95,31.95,31.2,18.17M,-1.41%
1/10/2020,31.95,32.55,32.5,31.45,13.98M,-1.84%
1/9/2020,32.55,31.25,32.95,31.4,18.83M,4.16%
1/8/2020,31.25,30.5,31.7,30.5,21.69M,2.46%
1/7/2020,30.5,31,31.05,30.5,17.58M,-1.61%
1/6/2020,31,30.1,31,30.65,19.03M,2.99%
1/3/2020,30.1,29.2,30.1,29.2,17.67M,3.08%
1/2/2020,29.2,29.7,29.6,29.15,18.90M,-1.68%
